Time,Num,Latitude,Longitude,Diam
04-Dec-2010 18:00:00,195,68.1425742574257,0.643564356435643,275.742574257426
04-Dec-2010 21:00:00,195,67.5621621621622,1.29189189189189,322.108108108108
05-Dec-2010 00:00:00,195,66.8324324324324,1.77837837837838,375.621621621622
05-Dec-2010 03:00:00,195,66.3059405940594,2,361.188118811881
05-Dec-2010 06:00:00,195,65.7623456790123,4.21296296296296,355.246913580247
05-Dec-2010 09:00:00,195,65.029702970297,6.41089108910891,302.970297029703
05-Dec-2010 12:00:00,195,64.1386138613861,9.08415841584158,213.861386138614
04-Dec-2010 15:00:00,196,66.0832271762208,9.60382165605095,245.116772823779
04-Dec-2010 18:00:00,196,66.580042462845,9.71847133757962,298.619957537155
04-Dec-2010 21:00:00,196,67.0768577494692,9.83312101910828,352.123142250531
05-Dec-2010 00:00:00,196,67.5736730360934,9.94777070063694,405.626326963907
05-Dec-2010 03:00:00,196,68.4792079207921,10,391.188118811881
05-Dec-2010 06:00:00,196,68.5,9.61111111111111,407.777777777778
05-Dec-2010 09:00:00,196,68.2178217821782,8.05940594059406,526.435643564356
05-Dec-2010 12:00:00,196,68.5,7.5,480
05-Dec-2010 15:00:00,196,68.2652671755725,7.26526717557252,512.862595419847
05-Dec-2010 18:00:00,196,68,7.40594059405941,590.594059405941
05-Dec-2010 21:00:00,196,68,9.18811881188119,768.811881188119
05-Dec-2010 12:00:00,198,68.591875,-6.5,259.8125
05-Dec-2010 15:00:00,198,67.129375,-6.5,226.0625
05-Dec-2010 18:00:00,198,65.7970297029703,-6.2970297029703,220.29702970297
05-Dec-2010 21:00:00,198,64.5296495956873,-6,252.536997885835
06-Dec-2010 00:00:00,198,63.0741239892183,-6,256.342494714588
06-Dec-2010 03:00:00,198,61.4313725490196,-6.5343137254902,260.14799154334
05-Dec-2010 18:00:00,199,64.5808625336927,3.58086253369272,268.975741239892
05-Dec-2010 21:00:00,199,64.3382749326146,3.33827493261456,332.048517520216
06-Dec-2010 00:00:00,199,64.0956873315364,3.09568733153639,395.121293800539
06-Dec-2010 03:00:00,199,63.779,4.07,379.3
06-Dec-2010 06:00:00,199,63.239,5.87,361.3
06-Dec-2010 00:00:00,200,70.576,5.184,260
06-Dec-2010 03:00:00,200,68.416,3.744,260
06-Dec-2010 06:00:00,200,67.136875,2.184375,254.5625
06-Dec-2010 09:00:00,200,66.0488888888889,0.311111111111111,250
06-Dec-2010 12:00:00,200,65.3114285714286,0.542857142857143,247.285714285714
06-Dec-2010 15:00:00,200,64.7328571428571,1.18571428571429,244.071428571429
06-Dec-2010 18:00:00,200,64.1542857142857,1.82857142857143,240.857142857143
06-Dec-2010 21:00:00,200,63.3630026809652,1.8230563002681,254.155495978552
07-Dec-2010 00:00:00,200,62.4943699731904,1.58176943699732,273.458445040214
07-Dec-2010 03:00:00,200,61.946,1.91,258.2
07-Dec-2010 06:00:00,200,61.2685534591195,1.5,262.327044025157
07-Dec-2010 09:00:00,200,60.7643564356436,2.67821782178218,352.475247524752
06-Dec-2010 00:00:00,201,67.5,9,172.7
06-Dec-2010 03:00:00,201,67.5,9,190.7
06-Dec-2010 06:00:00,201,67.5,9.435,210.875
